year,gauge,p_mm,q_mm,bc_q,q_na_count
1967,415207,299.212469,3.456577,1.833530578624558,0
1968,415207,715.023539,80.519271,8.339035360484717,0
1969,415207,590.705807,36.720863,6.101668652154554,0
1970,415207,676.383616,35.197693,5.994390614591006,0
1971,415207,722.75747,51.115868999999996,6.984901409092806,0
1972,415207,607.183442,33.602773,5.8784418152029465,0
1973,415207,1037.605097,157.633107,10.676103802783212,0
1974,415207,834.048454,159.81288,10.728456673112392,0
1975,415207,717.971947,151.624937,10.529011472686708,0
1976,415207,499.313887,15.502278,4.158790499510683,0
1977,415207,526.392992,16.268524,4.254773624737171,0
1978,415207,744.813312,62.15573,7.546860309545426,0
1979,415207,674.96809,76.147003,8.163373395733892,0
1980,415207,645.213655,46.646677,6.732303167306437,0
1981,415207,716.676315,131.953833,10.015481230215945,0
1982,415207,331.185726,6.610538,2.68785331272422,0
1983,415207,813.612027,166.321695,10.881740764126617,0
1984,415207,677.141781,83.015201,8.436226668190736,0
1985,415207,626.743558,24.443743,5.123200004345945,0
1986,415207,711.578869,73.536346,8.054969510956349,0
1987,415207,687.36557,51.364215,6.998463451736128,0
1988,415207,742.913896,105.186496,9.218010527761741,0
1989,415207,753.245428,122.228596,9.740687654510177,0
1990,415207,560.077867,43.706318,6.556452291202084,0
1991,415207,659.280626,66.967359,7.7692831331874554,0
1992,415207,926.971675,160.946144,10.755469103359946,0
1993,415207,837.678837,93.561201,8.824892621014468,0
1994,415207,421.886597,13.691494,3.918190701091179,0
1995,415207,675.293461,65.248112,7.691178720211602,0
1996,415207,734.834127,120.016045,9.675957520717064,0
1997,415207,512.689168,13.47535,3.888039017792975,0
1998,415207,619.018234,20.004241,4.6824249236198945,0
1999,415207,679.7176910000001,14.040733999999999,3.966227226174767,0
2000,415207,654.43771,27.74803,5.415775180755185,0
2001,415207,623.364752,17.925032,4.452038665502291,0
2002,415207,468.434913,4.192308,2.065229143302369,0
2003,415207,576.635678,7.416617,2.8625557237507633,0
2004,415207,592.954727,8.890356,3.1524597281581466,0
2005,415207,604.380856,6.212473,2.5965178675914076,0
2006,415207,353.863433,0.119266,0.11437209885146213,0
2007,415207,626.159275,5.064219,2.310418779125936,0
2008,415207,438.508636,0.176918,0.1664663396706739,0
2009,415207,586.285293,9.555999,3.2730448158357737,3
2010,415207,902.06345,102.27948599999999,9.122796063527614,0
2011,415207,748.417864,106.125927,9.248370184361864,0
2012,415207,518.360198,8.403811,3.0604887854430523,0
2013,415207,500.573706,4.698336,2.21090805238024,0
2014,415207,409.680947,3.10256,1.7118830894641592,0
2015,415207,450.089554,0.750711,0.603711525491354,0
2016,415207,789.625847,81.524251,8.378428718470639,0
2017,415207,568.595358,5.167372,2.3376737364321984,0
2018,415207,462.138447,1.012345,0.7682910863558767,0
2019,415207,467.008319,7.950346,2.97156614279807,0
2020,415207,627.183981,9.556007,3.2730462310358743,0
2021,415207,723.989184,NA,NA,28
2022,415207,902.582784,NA,NA,31
1950,415220,581.226419,NA,NA,365
1951,415220,516.33765,NA,NA,365
1952,415220,612.118288,NA,NA,366
1953,415220,510.014189,NA,NA,365
1954,415220,472.976364,NA,NA,365
1955,415220,599.619216,NA,NA,365
1956,415220,701.171338,NA,NA,366
1957,415220,379.510229,NA,NA,365
1958,415220,477.723848,NA,NA,365
1959,415220,484.015328,NA,NA,365
1960,415220,689.240733,NA,NA,366
1961,415220,398.359291,NA,NA,365
1962,415220,469.199054,NA,NA,365
1963,415220,499.631782,NA,NA,365
1964,415220,656.807365,NA,NA,366
1965,415220,428.602002,NA,NA,365
1966,415220,468.031609,NA,NA,365
1967,415220,242.656782,NA,NA,365
1968,415220,606.078298,NA,NA,366
1969,415220,444.030629,NA,NA,365
1970,415220,502.00579799999997,NA,NA,365
1971,415220,589.746874,NA,NA,365
1972,415220,419.951342,NA,NA,366
1973,415220,848.055655,NA,NA,365
1974,415220,692.987031,NA,NA,241
1975,415220,603.359074,76.540868,4.350805126402465,0
1976,415220,330.270913,0,0,0
1977,415220,385.76175,3.602874,1.526680891008348,0
1978,415220,554.376413,29.767668,3.4264643983565897,0
1979,415220,571.783903,50.209837,3.9359316424973176,0
1980,415220,493.202327,24.914536000000002,3.254804046792975,0
1981,415220,562.288549,71.670682,4.285938029475108,0
1982,415220,220.412138,0,0,0
1983,415220,696.571427,107.496432,4.686717287647171,0
1984,415220,523.55127,16.627248,2.869445886664311,0
1985,415220,487.040847,7.7256800000000005,2.166270402014314,0
1986,415220,542.190788,29.479639,3.4170588869162857,0
1987,415220,523.193345,23.032439,3.179404542725132,0
1988,415220,633.88758,98.917341,4.604343254174204,0
1989,415220,554.318353,NA,NA,50
1990,415220,396.824729,4.654871,1.7325172976368062,0
1991,415220,543.698965,34.024052,3.5560350254756132,0
1992,415220,783.366922,120.326154,4.798482406888327,0
1993,415220,633.830751,65.49312,4.197098483662977,0
1994,415220,281.586339,0,0,0
1995,415220,561.730653,NA,NA,58
1996,415220,596.979816,89.792064,4.508571880906511,0
1997,415220,401.353836,6.1558839999999995,1.9679349553418053,0
1998,415220,473.244072,1.319987,0.8415615822142435,0
1999,415220,549.373608,10.032844,2.400876642278225,0
2000,415220,447.583664,0.923484,0.654138125005614,0
2001,415220,414.26883,0.141962,0.1327478357239776,0
2002,415220,309.899017,0,0,0
2003,415220,427.333402,0.658438,0.5058761955286315,0
2004,415220,420.900963,0.139663,0.13073260466887468,0
2005,415220,466.219891,0.028064,0.027677421904437248,0
2006,415220,251.995034,0,0,0
2007,415220,470.522977,0.415221,0.3472857026453726,0
2008,415220,337.70904,0.010668,0.010611498372358929,0
2009,415220,491.115126,0.51401,0.41476176001325893,0
2010,415220,776.914048,62.523419,4.151408641057087,0
2011,415220,608.81499,41.994937,3.7610823645751252,0
2012,415220,378.928957,1.486741,0.9109730178621743,0
2013,415220,394.536143,0.362205,0.3091047103513059,0
2014,415220,289.219654,0,0,0
2015,415220,320.686529,NA,NA,40
2016,415220,630.62157,NA,NA,12
2017,415220,431.767206,1.460824,0.9004962532075059,0
2018,415220,348.523905,0,0,0
2019,415220,363.007649,8.692017,2.271302556976678,0
2020,415220,459.560449,0,0,0
2021,415220,592.083441,7.766068,2.1708883592104273,1
2022,415220,693.249934,NA,NA,31
1950,415223,519.277072,NA,NA,365
1951,415223,603.263814,NA,NA,365
1952,415223,678.398206,NA,NA,366
1953,415223,634.540533,NA,NA,365
1954,415223,505.88996199999997,NA,NA,365
1955,415223,677.349624,NA,NA,365
1956,415223,698.461194,NA,NA,366
1957,415223,442.527808,NA,NA,365
1958,415223,540.156205,NA,NA,365
1959,415223,484.327404,NA,NA,365
1960,415223,754.130294,NA,NA,366
1961,415223,452.25526,NA,NA,365
1962,415223,486.984854,NA,NA,365
1963,415223,527.122974,NA,NA,365
1964,415223,724.319199,NA,NA,366
1965,415223,440.958136,NA,NA,254
1966,415223,479.07342,164.073157,7.7850483868797316,0
1967,415223,279.389005,76.51218300000001,6.210921750396963,0
1968,415223,583.524057,300.170745,9.175699107088981,0
1969,415223,500.890895,201.695144,8.245398129948551,0
1970,415223,552.67475,336.158525,9.451516556342881,1
1971,415223,688.760694,593.292776,10.91193109083362,0
1972,415223,440.889817,401.04877,9.89137676637675,0
1973,415223,843.872033,338.000102,9.464949463225082,0
1974,415223,769.41997,618.634197,11.024678814384743,0
1975,415223,629.784607,586.414681,10.880629139667795,0
1976,415223,450.151642,164.768309,7.794324622571864,0
1977,415223,409.621998,213.134127,8.370994788868376,0
1978,415223,546.310523,187.438997,8.080199185206643,0
1979,415223,644.902595,389.25606,9.816137427580168,0
1980,415223,554.770263,420.756191,10.013049457952867,0
1981,415223,610.835008,769.536567,11.625174738398282,0
1982,415223,255.352329,61.304875,5.789452443142257,0
1983,415223,648.317189,304.650473,9.211503952362717,2
1984,415223,545.269421,362.226608,9.636156713528536,0
1985,415223,457.411341,108.388373,6.905384208803147,0
1986,415223,589.176909,650.143027,11.159554403821907,0
1987,415223,576.242687,329.809769,9.404726832162012,0
1988,415223,640.361185,453.79193,10.20663335857872,0
1989,415223,541.78192,359.778207,9.619300009712044,0
1990,415223,447.811212,130.15863,7.286491640661395,0
1991,415223,560.860508,311.78964,9.26765869112363,0
1992,415223,787.459351,711.14703,11.405720217711771,0
1993,415223,638.480691,325.384477,9.371662011240097,0
1994,415223,362.449768,69.53426,6.027115128258825,0
1995,415223,550.650848,381.687023,9.766827184222977,0
1996,415223,605.356004,560.668702,10.76064071149679,0
1997,415223,428.69341000000003,53.090779,5.524128331017196,0
1998,415223,512.914312,88.803037,6.503118428027895,0
1999,415223,461.519632,29.600144,4.512044087051052,0
2000,415223,462.33308999999997,49.834751,5.409439111175731,0
2001,415223,525.284302,103.888471,6.818698181677653,0
2002,415223,356.036398,29.870408,4.526997386050773,0
2003,415223,557.495171,117.552148,7.072981916557791,0
2004,415223,439.42324,115.11676,7.029539325442877,0
2005,415223,502.410165,117.81713,7.077663072950441,0
2006,415223,277.061799,75.567439,6.186875684458484,0
2007,415223,529.209622,79.129942,6.276279644678635,0
2008,415223,405.760558,22.781217,4.091881785065649,0
2009,415223,510.837852,NA,NA,28
2010,415223,719.210479,123.57725500000001,7.1773029199360545,0
2011,415223,645.004861,201.24167500000001,8.240296888843334,0
2012,415223,398.871671,49.148414,5.384474627706835,0
2013,415223,468.358157,44.574708,5.210319117529533,0
2014,415223,334.364402,61.727025,5.802271492635526,0
2015,415223,357.622811,NA,NA,14
2016,415223,658.347366,259.182922,8.825332050753481,0
2017,415223,532.898793,71.155122,6.071137151498316,0
2018,415223,398.445913,35.315361,4.806933146554127,0
2019,415223,396.28964,40.011954,5.02118711207418,0
2020,415223,526.371573,NA,NA,306
2021,415223,493.958858,NA,NA,365
2022,415223,729.987245,NA,NA,90
1950,415226,531.982372,NA,NA,365
1951,415226,465.032538,NA,NA,365
1952,415226,587.087174,NA,NA,366
1953,415226,516.609102,NA,NA,365
1954,415226,452.607253,NA,NA,365
1955,415226,585.269577,NA,NA,365
1956,415226,656.773279,NA,NA,366
1957,415226,373.714236,NA,NA,365
1958,415226,470.882,NA,NA,365
1959,415226,502.101278,NA,NA,365
1960,415226,694.070637,NA,NA,366
1961,415226,394.435477,NA,NA,365
1962,415226,456.205892,NA,NA,365
1963,415226,468.492833,NA,NA,365
1964,415226,662.679065,NA,NA,366
1965,415226,403.090236,NA,NA,365
1966,415226,443.558656,NA,NA,365
1967,415226,239.054699,NA,NA,365
1968,415226,556.10708,NA,NA,366
1969,415226,470.159675,NA,NA,365
1970,415226,486.253311,NA,NA,365
1971,415226,597.669123,NA,NA,119
1972,415226,418.459871,1.027207,0.7066589836174497,0
1973,415226,865.968448,141.430203,4.958852076207011,0
1974,415226,691.559245,126.736879,4.849972515394071,0
1975,415226,576.882255,57.383059,4.067025762134772,0
1976,415226,370.225864,0,0,0
1977,415226,370.84346,0.827363,0.6028739440314469,0
1978,415226,575.666368,60.319455,4.116097166162421,0
1979,415226,586.043359,44.955310000000004,3.8276694025168387,0
1980,415226,501.13259,21.216957999999998,3.100855871148949,0
1981,415226,562.317902,63.505664,4.166753033899796,0
1982,415226,208.304946,0,0,0
1983,415226,691.095348,93.816283,4.551941156115016,0
1984,415226,503.810574,15.288868,2.790481929714418,0
1985,415226,460.26285,3.274806,1.4527387212420557,0
1986,415226,539.520327,28.95965,3.39985147633779,0
1987,415226,515.391498,11.976756,2.5631597570815994,0
1988,415226,606.431637,110.234935,4.711644496146475,0
1989,415226,526.558983,21.464773,3.1119484378639046,0
1990,415226,390.232564,4.124817,1.6340948170698772,0
1991,415226,543.689787,37.906084,3.6611506394233126,0
1992,415226,768.655498,87.900173,4.487514088524715,0
1993,415226,620.168425,27.753912,3.3587738275519534,0
1994,415226,286.124329,0,0,0
1995,415226,527.150946,39.129805,3.6921193250594437,0
1996,415226,570.547057,55.869554,4.040760118840269,0
1997,415226,393.775872,1.160439,0.7703114417862131,0
1998,415226,460.097951,0,0,0
1999,415226,498.391155,6.931983000000001,2.0709030674379054,0
2000,415226,436.294602,0,0,0
2001,415226,454.413552,0.726106,0.5458680044487267,0
2002,415226,339.726614,0,0,0
2003,415226,452.860391,0,0,0
2004,415226,430.59019,0,0,0
2005,415226,467.112714,0,0,0
2006,415226,262.225428,0,0,0
2007,415226,474.94178899999997,0.62685,0.4866456297642569,0
2008,415226,350.931088,0,0,0
2009,415226,517.674408,2.795843,1.333906520566755,0
2010,415226,728.487596,NA,NA,15
2011,415226,568.082973,NA,NA,52
2012,415226,369.324936,0,0,0
2013,415226,405.918478,0.171866,0.1585973501471473,0
2014,415226,289.209151,0,0,0
2015,415226,328.047317,0,0,0
2016,415226,641.26958,NA,NA,65
2017,415226,435.022572,0,0,0
2018,415226,366.137536,0,0,0
2019,415226,368.659141,0.742094,0.5550878379388793,0
2020,415226,465.410687,0,0,0
2021,415226,549.45245,3.979596,1.6053487632477994,0
2022,415226,671.091191,NA,NA,31
1950,415237,557.205165,NA,NA,365
1951,415237,637.467892,NA,NA,365
1952,415237,662.259169,NA,NA,366
1953,415237,584.35386,NA,NA,365
1954,415237,515.009085,NA,NA,365
1955,415237,654.175613,NA,NA,365
1956,415237,751.017355,NA,NA,366
1957,415237,433.280683,NA,NA,365
1958,415237,537.946542,NA,NA,365
1959,415237,575.221263,NA,NA,365
1960,415237,788.381502,NA,NA,366
1961,415237,449.283573,NA,NA,365
1962,415237,498.738171,NA,NA,365
1963,415237,575.099664,NA,NA,365
1964,415237,787.59435,NA,NA,366
1965,415237,467.456331,NA,NA,365
1966,415237,522.95289,NA,NA,365
1967,415237,271.563688,NA,NA,365
1968,415237,623.415306,NA,NA,366
1969,415237,562.165956,NA,NA,365
1970,415237,572.937528,NA,NA,365
1971,415237,681.596799,NA,NA,365
1972,415237,473.225311,NA,NA,366
1973,415237,889.839824,NA,NA,365
1974,415237,787.708169,NA,NA,365
1975,415237,628.116521,NA,NA,365
1976,415237,430.971127,NA,NA,353
1977,415237,448.611698,4.979538,1.8044299179061252,0
1978,415237,614.531984,37.38892,3.7151163634093987,0
1979,415237,652.816105,92.528411,4.642820168690398,0
1980,415237,592.825692,70.332345,4.359710341993939,0
1981,415237,621.045258,141.312674,5.082993439321282,0
1982,415237,260.07597,0.35411,0.30360435928160623,0
1983,415237,712.675901,121.658484,4.926932335057521,0
1984,415237,622.59317,74.779271,4.422840874712519,0
1985,415237,527.227676,4.042338,1.6310282439323975,0
1986,415237,636.026009,55.015813,4.107761009448363,0
1987,415237,622.870212,22.751394,3.2183449324330926,0
1988,415237,679.52773,135.53188600000001,5.039426256039081,0
1989,415237,628.359983,71.589755,4.377947672906934,0
1990,415237,500.432735,24.406918,3.2879171741222013,0
1991,415237,571.780952,53.484336,4.078905527429577,0
1992,415237,837.3244530000001,105.696123,4.780746060281249,0
1993,415237,665.162822,39.898328,3.7808098886510377,0
1994,415237,353.744161,0.895011,0.6412720441618669,0
1995,415237,548.523466,46.023862,3.925753729125492,0
1996,415237,605.914616,72.179704,4.3863966984716285,0
1997,415237,444.23906,5.716243,1.9227807592448798,0
1998,415237,550.504285,10.745546,2.4940683386457385,0
1999,415237,539.716373,4.705843,1.7567430983026933,0
2000,415237,525.187199,8.019042,2.2237018465753877,0
2001,415237,583.023531,13.795155,2.730924202584406,0
2002,415237,405.460809,0,0,0
2003,415237,529.515453,8.155353,2.239037181248449,0
2004,415237,491.334594,3.452752,1.504731109121149,0
2005,415237,523.32378,4.913188,1.7930710130333427,0
2006,415237,308.14003,0,0,0
2007,415237,573.252139,12.862633,2.6640652444840818,0
2008,415237,412.355268,1.78678,1.0301567605963458,0
2009,415237,547.483278,15.019028,2.812604630773996,0
2010,415237,776.310688,48.579088999999996,3.9807595302426835,0
2011,415237,647.560057,84.706987,4.5514745440923265,0
2012,415237,429.226727,2.423236,1.2381891703900472,0
2013,415237,458.207255,NA,NA,24
2014,415237,353.378853,0,0,0
2015,415237,399.144213,2.673496,1.309645506240309,0
2016,415237,701.217895,58.479023,4.170233648302224,0
2017,415237,519.611194,3.751332,1.5706317708757966,0
2018,415237,427.399459,0,0,0
2019,415237,444.544043,13.778922,2.729796443225019,0
2020,415237,523.945349,1.615131,0.9659496586348792,0
2021,415237,623.630386,17.459577,2.9585025446132507,0
2022,415237,713.01965,NA,NA,31
1950,415238,663.754264,NA,NA,365
1951,415238,643.376487,NA,NA,365
1952,415238,730.893487,NA,NA,366
1953,415238,616.095826,NA,NA,365
1954,415238,526.3919530000001,NA,NA,365
1955,415238,740.079578,NA,NA,365
1956,415238,851.280942,NA,NA,366
1957,415238,459.695135,NA,NA,365
1958,415238,564.880638,NA,NA,365
1959,415238,518.260673,NA,NA,365
1960,415238,819.907175,NA,NA,366
1961,415238,488.03891,NA,NA,365
1962,415238,542.35126,NA,NA,365
1963,415238,551.800082,NA,NA,365
1964,415238,742.783038,NA,NA,366
1965,415238,511.764948,NA,NA,365
1966,415238,563.803032,NA,NA,365
1967,415238,271.49566,NA,NA,365
1968,415238,683.036646,NA,NA,366
1969,415238,517.441138,NA,NA,365
1970,415238,582.933714,NA,NA,365
1971,415238,653.994443,NA,NA,365
1972,415238,526.178434,NA,NA,366
1973,415238,981.885221,NA,NA,365
1974,415238,763.430296,NA,NA,365
1975,415238,675.827177,NA,NA,365
1976,415238,410.572337,NA,NA,64
1977,415238,471.673345,5.471859,2.0103242205437675,0
1978,415238,641.771451,30.356906,3.952820880168581,0
1979,415238,634.440726,54.916402,4.7269146641950925,0
1980,415238,579.134074,23.649165,3.640856923219067,0
1981,415238,644.081137,88.718029,5.386136016704275,0
1982,415238,268.688276,0,0,0
1983,415238,772.962942,118.872776,5.8023138525359315,0
1984,415238,621.287674,35.658251,4.158435758687399,0
1985,415238,566.454542,10.941239,2.736107409107788,0
1986,415238,624.4083909999999,31.83711,4.013275496780834,0
1987,415238,613.897922,38.427651,4.255161687175216,0
1988,415238,695.246294,108.139286,5.666550287877855,0
1989,415238,670.313392,67.104685,4.9988923359099475,0
1990,415238,454.869739,15.598272,3.1408622017882593,0
1991,415238,599.568769,58.680482,4.816308636126391,0
1992,415238,882.727965,126.92306599999999,5.896968499518308,0
1993,415238,742.08733,89.901208,5.404751280803388,0
1994,415238,329.376911,1.131703,0.7797117504117532,0
1995,415238,596.552648,65.583552,4.9675240165198495,0
