year,gauge,p_mm,standardised_warm_to_cool_season_rainfall_ratio,bc_q,standardised_warm_season_to_annual_rainfall_ratio,q_mm,q_na_count,CO2,drought,included_in_calibration
2004,422202B,602.90956011,2.8504490724172484,NA,0.15851561015990678,NA,73,97.69999999999999,FALSE,FALSE
2005,422202B,568.48265644,-1.0636070103130657,3.932397238707521,-0.045135759883796034,20.00635706,0,99.98000000000002,FALSE,TRUE
2006,422202B,329.57935887,0.4780947659243049,0.15841327951455225,0.07847185604818496,1.16914106,0,102.08999999999997,FALSE,TRUE
2007,422202B,559.65976032,-1.212397160690121,0,-0.06454769781275749,1,0,104.01999999999998,FALSE,TRUE
2008,422202B,599.02381272,-0.49825452299624695,0,0.013172876190888694,1,0,105.82999999999998,FALSE,TRUE
2009,422202B,473.8443704,-0.8172644120817911,0,-0.0171060193881466,1,0,107.63999999999999,FALSE,TRUE
2010,422202B,1149.30490091,0.19222662872548524,8.280584231956936,0.06257279600507293,168.74024154,0,110.10000000000002,FALSE,TRUE
2011,422202B,695.63277945,-0.01721567603772778,5.393946354501657,0.04944122784986127,44.89132395,0,111.85000000000002,FALSE,TRUE
2012,422202B,538.25108125,-1.3406675541490358,1.240816200116225,-0.08308881896254139,3.07555056,0,114.06,FALSE,TRUE
2013,422202B,641.18331169,1.9424108029930673,5.488696870059089,0.1355471106058348,47.13024616,0,116.74000000000001,FALSE,TRUE
2014,422202B,562.31480518,0.472517067324711,3.863587052169736,0.07818149376873829,19.20265909,0,118.81,FALSE,TRUE
1959,422306A,1334.09834165,2.5993466675098564,13.252962385802597,0.16813142174246032,392.28660973,0,35.98000000000002,FALSE,TRUE
1960,422306A,703.90562922,-0.4597537182290634,4.420341164131091,-0.003481262315636502,20.42339784,3,36.910000000000025,FALSE,TRUE
1961,422306A,1055.04801252,0.5746028999551731,10.477497006975913,0.08395141308579024,189.92145253,0,37.639999999999986,FALSE,TRUE
1962,422306A,1019.84834122,-0.7434473457320006,8.92234683772095,-0.039267001278617486,118.80200957,1,38.44999999999999,FALSE,TRUE
1963,422306A,1072.14602463,-0.43116591823111694,9.401133457850609,-2.5181596591861144e-4,138.04510317,0,38.99000000000001,FALSE,TRUE
1964,422306A,1019.49966932,-0.8182384387162815,8.347309751519024,-0.05000084344558142,98.46829717,0,39.620000000000005,FALSE,TRUE
1965,422306A,934.11987143,-1.3595945237505231,NA,-0.15092018191246226,NA,17,40.04000000000002,FALSE,FALSE
1966,422306A,786.64470035,-1.076916853343719,5.006402638429876,-0.0924076895436412,26.9068401,0,41.370000000000005,FALSE,FALSE
1967,422306A,1207.74635832,-0.8018960509979072,NA,-0.04760307646897055,NA,14,42.18000000000001,FALSE,FALSE
1968,422306A,1101.39370776,-0.5430942596597139,11.70901250287263,-0.013262087886135143,266.15421443,0,43.05000000000001,FALSE,TRUE
1969,422306A,915.60629262,-1.0883178501417174,10.024222842739231,-0.09449315014304671,166.53646125,0,44.620000000000005,FALSE,TRUE
1970,422306A,953.51357682,1.3047904686529432,7.429516731276973,0.12262594230814283,71.62842159,4,45.68000000000001,FALSE,TRUE
1971,422306A,1122.88278285,1.2660102582378152,15.285977918779254,0.12087495341951082,622.29788606,0,46.31999999999999,FALSE,TRUE
1972,422306A,960.16357951,2.342878083278666,NA,0.16073991927263975,NA,34,47.45999999999998,FALSE,FALSE
1973,422306A,982.01854188,-0.6261222145800829,7.200750925154179,-0.023586309208835865,65.90739766,0,49.68000000000001,FALSE,TRUE
1974,422306A,1236.12582698,1.2019210417439536,13.704743695039994,0.11791682747492116,436.60070966,1,50.19,FALSE,TRUE
1975,422306A,1379.58476972,1.2959842653012221,9.692566354021078,0.12223085482008589,150.86559537,2,51.129999999999995,FALSE,TRUE
1976,422306A,1232.31954071,1.0649514020974502,12.350125226541872,0.1113114394912671,314.04712112,0,52.02999999999997,FALSE,TRUE
1977,422306A,813.10761755,-0.14837829702090888,6.3538844559902445,0.028653861977603556,47.69521134,0,53.839999999999975,FALSE,TRUE
1978,422306A,1125.92218575,-0.8389048412481754,4.825316051279974,-0.05307649691440086,24.75717604,3,55.410000000000025,FALSE,TRUE
1979,422306A,899.92085988,-0.24202159181943683,4.7230350493114495,0.019651490722590315,23.60227146,0,56.839999999999975,FALSE,TRUE
1980,422306A,720.22417521,-0.9997317304299329,2.7577022329471794,-0.07880565693112973,8.31684954,5,58.75999999999999,FALSE,TRUE
1981,422306A,1237.77516312,0.3669974709414521,8.95254733709879,0.07023313938878784,119.9516128,0,60.120000000000005,FALSE,TRUE
1982,422306A,931.55297793,1.2285569044986802,6.866937546729779,0.11915614610922431,58.19124149,0,61.48000000000002,FALSE,TRUE
1983,422306A,1424.03278392,-1.6076056614658576,11.312193246161495,-0.21728254526450325,239.4347559,1,63.14999999999998,FALSE,TRUE
1984,422306A,1039.39569375,-1.2775613598565119,8.977696044490312,-0.13235015172366715,120.91535922,0,64.87,FALSE,TRUE
1985,422306A,947.09172244,-0.6753806804389797,3.5296352144738847,-0.030006557262177713,12.92882959,0,66.35000000000002,FALSE,TRUE
1986,422306A,823.77317986,-0.14679790284637795,3.7990663919450527,0.0288013737940237,14.92608966,0,67.61000000000001,FALSE,TRUE
1987,422306A,1084.78675471,0.33340859744219387,6.354442423014611,0.06787103748789103,47.70577865,4,69.31,FALSE,TRUE
1988,422306A,1450.78245285,-1.8658003320444059,NA,-0.3088605977918164,NA,9,71.69,FALSE,FALSE
1989,422306A,1257.3215227,-1.18474760964403,10.521651156585222,-0.11298262405191861,192.32608203,0,73.19999999999999,FALSE,TRUE
1990,422306A,1071.6244927100001,-1.1201546331486616,9.428967672733537,-0.10042615557204237,139.23237833,1,74.44999999999999,FALSE,TRUE
1991,422306A,882.3258243399999,6.50349560320916,7.308034036023984,0.23347814416709545,68.5452561,1,75.69999999999999,FALSE,TRUE
1992,422306A,936.4903784,-0.5698725457794924,4.205935444982466,-0.016526170996844836,18.37701507,0,76.54000000000002,FALSE,TRUE
1993,422306A,679.65565083,-0.2302394467102511,0,0.020813225516638445,1,0,77.20999999999998,FALSE,TRUE
1994,422306A,664.06753858,3.0210474423763833,4.224454622749336,0.17900548724020282,18.5473332,0,78.95999999999998,FALSE,TRUE
1995,422306A,1028.18910114,1.8898036582016018,NA,0.14593753648923635,NA,174,80.97000000000003,FALSE,FALSE
1996,422306A,1340.18642045,-1.5028567805333788,12.546135222574726,-0.18716038165108823,329.92093149,1,82.74000000000001,FALSE,FALSE
1997,422306A,858.00463956,0.36043750728316715,NA,0.06977511454356966,NA,8,83.88,FALSE,FALSE
1998,422306A,960.45924684,-1.3687965236697113,5.160251387582045,-0.15309587753255882,28.84228281,1,86.839999999999975,FALSE,TRUE
1999,422306A,1390.5934173,0.7629718346231882,9.794802728664193,0.09522049156706813,155.57107655,0,88.54000000000002,FALSE,TRUE
2000,422306A,696.53874967,1.0483548341076716,5.226671149557977,0.11048356460039077,29.70982794,1,89.70999999999998,FALSE,TRUE
2001,422306A,1019.82216759,1.1121793118302774,9.192532877430251,0.11363410547964248,129.39056364,1,91.32,FALSE,TRUE
2002,422306A,643.33046055,0.16728743227806886,0,0.05553850913451275,1,1,93.44999999999999,TRUE,TRUE
2003,422306A,866.82317566,-0.13921952837716534,1.5065523798506901,0.02950675461004071,3.62099904,1,95.98000000000002,TRUE,TRUE
2004,422306A,1016.44699493,3.59772632090973,6.456302846942328,0.1917605429044874,49.66496824,1,97.69999999999999,TRUE,TRUE
2005,422306A,806.27516415,-0.59282225485966,3.474376886326862,-0.019372768781910965,12.54570604,1,99.98000000000002,TRUE,TRUE
2006,422306A,724.33773573,-0.5785073238641101,0,-0.017591803028771724,1,0,102.08999999999997,TRUE,TRUE
2007,422306A,873.53346832,0.20808417284805358,2.2231531856862774,0.058671780854220756,5.9477224,0,104.01999999999998,TRUE,TRUE
2008,422306A,1062.81485139,0.7428123790468368,8.235492357246505,0.09406318597483554,94.84390864,0,105.82999999999998,TRUE,TRUE
2009,422306A,941.02484339,-0.9052848409738501,6.704347631378755,-0.06329727704510191,54.69205001,0,107.63999999999999,TRUE,TRUE
2010,422306A,1568.88309488,0.4680319145867964,13.385333478319282,0.07709231192692512,404.89824715,1,110.10000000000002,FALSE,TRUE
2011,422306A,1185.90592543,0.3964579808979525,12.55817232393699,0.07227069874702108,330.91525857,0,111.85000000000002,FALSE,TRUE
2012,422306A,917.7049377,0.08817535796159781,7.877106674730774,0.04925491247425118,83.90773329,0,114.06,FALSE,TRUE
2013,422306A,1270.89805072,1.0739336744065513,14.733259716007986,0.11175694600262442,551.65439456,0,116.74000000000001,FALSE,TRUE
2014,422306A,938.68477476,1.4564352129116434,6.224528606780246,0.12920561260831098,45.29300051,0,118.81,FALSE,TRUE
1959,422313B,1360.5296806000001,2.5934974436307283,NA,0.16964876275456664,NA,365,35.98000000000002,FALSE,FALSE
1960,422313B,718.8434627,-0.4156230330249322,NA,-0.0023411795655322587,NA,366,36.910000000000025,FALSE,FALSE
1961,422313B,1070.0422272600001,0.5213489099719606,NA,0.07983123544599013,NA,365,37.639999999999986,FALSE,FALSE
1962,422313B,1079.14876239,-0.718545804157591,NA,-0.04139546024695029,NA,365,38.44999999999999,FALSE,FALSE
1963,422313B,1071.50000262,-0.3698243184474179,NA,0.0028739394070943503,NA,365,38.99000000000001,FALSE,FALSE
1964,422313B,1022.08198061,-0.6675805939310822,NA,-0.03420903034046652,NA,366,39.620000000000005,FALSE,FALSE
1965,422313B,956.90971639,-1.3532763839844943,NA,-0.16153652026169352,NA,365,40.04000000000002,FALSE,FALSE
1966,422313B,756.82120299,-1.0070506614217496,NA,-0.08795516784979907,NA,365,41.370000000000005,FALSE,FALSE
1967,422313B,1287.40070698,-0.7108767950745394,NA,-0.04029638075422015,NA,365,42.18000000000001,FALSE,FALSE
1968,422313B,1096.78728061,-0.4577384960684665,NA,-0.007282343166270744,NA,366,43.05000000000001,FALSE,FALSE
1969,422313B,873.65423995,-0.9461323484083255,NA,-0.07719564613205887,NA,365,44.620000000000005,FALSE,FALSE
1970,422313B,941.746822,1.3692240491167604,NA,0.12610399798301508,NA,365,45.68000000000001,FALSE,FALSE
1971,422313B,1126.22827055,1.1366031141131798,NA,0.11514722021344403,NA,365,46.31999999999999,FALSE,FALSE
1972,422313B,1007.88568887,2.3207166223106808,NA,0.16157268900836896,NA,275,47.45999999999998,FALSE,FALSE
1973,422313B,1008.18674935,-0.5065877497325044,6.678722004151696,-0.013196490971754016,91.69437912,0,49.68000000000001,FALSE,TRUE
1974,422313B,1232.12597132,1.1501696293078982,9.728636521687909,0.11581728400981528,339.80050421,1,50.19,FALSE,TRUE
1975,422313B,1388.25636315,1.377519187147744,7.959224764017261,0.12647482619904538,164.48329324,1,51.129999999999995,FALSE,TRUE
1976,422313B,1245.97384874,0.8567938291571884,10.566898687611731,0.10036479530823816,466.03783525,0,52.02999999999997,FALSE,TRUE
1977,422313B,787.94999995,-0.11076270198017246,5.021540719032886,0.02960239727937486,39.20572412,3,53.839999999999975,FALSE,TRUE
1978,422313B,1147.21307228,-0.7023572585226929,5.55281059088093,-0.03908285628511754,52.15528713,0,55.410000000000025,FALSE,TRUE
1979,422313B,888.1876345000001,-0.23303425992020665,5.062228737701148,0.017539657809719333,40.09118226,1,56.839999999999975,FALSE,TRUE
1980,422313B,733.72791533,-0.9431393597784723,3.808000734383727,-0.0766810189071443,19.34309604,0,58.75999999999999,FALSE,TRUE
1981,422313B,1186.63480651,0.32661397928830116,7.240141942760605,0.06619491120116283,119.28755614,1,60.120000000000005,FALSE,TRUE
1982,422313B,914.77349752,1.1067532193894905,6.340372605067479,0.11365856168482036,77.81141741,0,61.48000000000002,FALSE,TRUE
1983,422313B,1380.82897595,-1.586921517094284,9.19116692421371,-0.22746561439125185,275.0351879,0,63.14999999999998,FALSE,TRUE
1984,422313B,1020.28886762,-1.2633834283463035,8.806138159858968,-0.1400921832701285,235.28677222,0,64.87,FALSE,TRUE
1985,422313B,947.0586588900001,-0.7564242489282498,4.506482817335418,-0.04691909211019196,29.33689283,1,66.35000000000002,FALSE,TRUE
1986,422313B,803.4996460899999,-0.22055715091608352,2.013318731065109,0.018813691494934615,5.70373546,5,67.61000000000001,FALSE,TRUE
1987,422313B,1124.82703103,0.11624814407402217,5.003402116568507,0.04974552696537271,38.8162983,0,69.31,FALSE,TRUE
1988,422313B,1415.51484059,-1.7833166254156927,8.721272363455396,-0.29803501988667147,227.20642935,0,71.69,FALSE,TRUE
1989,422313B,1255.76695934,-1.0387062433168752,7.894923227177699,-0.09376957933834673,159.93309434,1,73.19999999999999,FALSE,TRUE
1990,422313B,1065.56678073,-1.020565140969103,7.436960014912389,-0.09041819087797431,130.47176259,1,74.44999999999999,FALSE,TRUE
1991,422313B,827.4512751,5.486603928068199,5.215871366847956,0.22463759674253514,43.58727421,0,75.69999999999999,FALSE,TRUE
1992,422313B,916.61447351,-0.48707479980315416,3.7195640438851028,-0.010809915652771673,18.31141455,2,76.54000000000002,FALSE,TRUE
1993,422313B,706.2689097,-0.15819945914820588,1.2395820451224777,0.02503201920221798,3.09261914,0,77.20999999999998,FALSE,TRUE
1994,422313B,694.31535659,3.0876366919012432,3.4093698568734476,0.1825373156720781,15.0489412,2,78.95999999999998,FALSE,TRUE
1995,422313B,997.4572233,1.8220800935199732,NA,0.14461059641833962,NA,30,80.97000000000003,FALSE,FALSE
1996,422313B,1313.30513331,-1.4093412108631627,9.28879745143076,-0.17591369401021234,285.96117963,0,82.74000000000001,FALSE,TRUE
1997,422313B,855.14875864,0.43815988221010294,3.5304599439633875,0.07417716892581905,16.25910496,0,83.88,FALSE,TRUE
1998,422313B,978.68356318,-1.2530078104516231,4.356609269180513,-0.13773503562848632,26.89195329,2,86.839999999999975,FALSE,TRUE
1999,422313B,1410.88518293,0.42547961811812174,7.955483334740293,0.0732934877609509,164.21560118,0,88.54000000000002,FALSE,TRUE
2000,422313B,697.32316348,0.7738432164971676,4.395526295320013,0.09559757086712173,27.50978627,1,89.70999999999998,FALSE,TRUE
2001,422313B,982.1425855,1.1932344778164707,7.2549225158604145,0.1179178232255591,120.09858022,1,91.32,FALSE,TRUE
2002,422313B,616.09894429,-0.05107400729072564,1.5817758473257453,0.03516681738981964,4.08485328,0,93.44999999999999,TRUE,TRUE
2003,422313B,837.25619729,-0.20508465995323943,2.040624612671448,0.02037956963798182,5.8220122199999995,2,95.98000000000002,TRUE,TRUE
2004,422313B,990.95318035,3.2663621761048716,5.641331966432374,0.18672535193736572,54.626316779999996,1,97.69999999999999,TRUE,TRUE
2005,422313B,756.92013036,-0.6963610086171363,3.1826982786696774,-0.038233410389674316,12.98569327,3,99.98000000000002,TRUE,TRUE
2006,422313B,714.5782639,-0.5585094931865837,2.081230407730488,-0.019709042213572725,6.00169021,4,102.08999999999997,TRUE,TRUE
2007,422313B,834.43374137,0.14147412537316484,2.801143185464636,0.051822460924142666,10.04761016,6,104.01999999999998,TRUE,TRUE
2008,422313B,1059.13160836,0.8296258044598375,7.14317080828159,0.09882423903337356,114.07951914,0,105.82999999999998,TRUE,TRUE
2009,422313B,892.34168394,-0.8538164086304645,5.375997321039,-0.061889036630540795,47.4988872,0,107.63999999999999,TRUE,TRUE
2010,422313B,1492.56639308,0.3992005154165139,9.833360539423117,0.07144311152915472,353.79786985,0,110.10000000000002,FALSE,TRUE
2011,422313B,1160.0551783,0.18528528386476584,9.357566697742842,0.05535925506987227,293.87337421,0,111.85000000000002,FALSE,TRUE
2012,422313B,892.25865481,0.13481097417660992,7.000532656402778,0.05127677987907653,106.76555391,0,114.06,FALSE,TRUE
2013,422313B,1201.51343812,0.6845042013702001,10.489763900888551,0.09024428119411076,452.98900927,0,116.74000000000001,FALSE,TRUE
2014,422313B,903.04628846,1.3845813031533774,5.09492815218013,0.1267895103571558,40.8148664,0,118.81,FALSE,TRUE
1959,422319B,930.93348109,2.2212790397955495,NA,0.1465454081674068,NA,365,35.98000000000002,FALSE,FALSE
1960,422319B,551.19911615,-0.42447028820522537,NA,0.0015450721542168422,NA,366,36.910000000000025,FALSE,FALSE
1961,422319B,746.68486118,0.48911584065885716,NA,0.0729628003655316,NA,365,37.639999999999986,FALSE,FALSE
1962,422319B,798.98861905,-0.8357085588391553,NA,-0.046159906515453875,NA,365,38.44999999999999,FALSE,FALSE
1963,422319B,814.48718336,-0.03498511894344869,NA,0.03650211738039533,NA,365,38.99000000000001,FALSE,FALSE
1964,422319B,816.04121493,-0.8278291197725378,NA,-0.045111578973999755,NA,366,39.620000000000005,FALSE,FALSE
1965,422319B,700.53359103,-1.3301315203593511,NA,-0.12667065043343329,NA,365,40.04000000000002,FALSE,FALSE
1966,422319B,667.45226619,-1.2007981435070703,NA,-0.10236949575011678,NA,365,41.370000000000005,FALSE,FALSE
1967,422319B,860.84839973,-0.839664715345342,NA,-0.04668853602230871,NA,365,42.18000000000001,FALSE,FALSE
1968,422319B,756.54585758,-0.9986347123679344,NA,-0.06927459994689122,NA,275,43.05000000000001,FALSE,FALSE
1969,422319B,655.94983263,-0.9685272227014392,6.496617903608856,-0.06478538560490099,43.50836057,0,44.620000000000005,FALSE,TRUE
1970,422319B,757.89182298,0.9007364299669685,6.168553000427318,0.09560950089901232,38.50290932,0,45.68000000000001,FALSE,TRUE
1971,422319B,844.12861872,1.085967423808651,11.238912553060553,0.10449514261237136,181.59870822,0,46.31999999999999,FALSE,TRUE
1972,422319B,704.1203321200001,3.3694062290540816,7.032910637455687,0.1750840797351293,52.69744071,0,47.45999999999998,FALSE,TRUE
1973,422319B,728.72751372,-0.9945144444081615,5.598406632296785,-0.06865405134105396,30.82697807,2,49.68000000000001,FALSE,TRUE
1974,422319B,866.19524986,1.0425510029143008,13.014070363239055,0.1024764182939859,276.53259459,1,50.19,FALSE,TRUE
1975,422319B,1055.44917272,1.1443972853093731,10.106048468447247,0.10715329360044035,135.17157629,2,51.129999999999995,FALSE,TRUE
1976,422319B,917.79856394,1.199285021649371,13.551294294846814,0.10959101552313966,311.32813317,2,52.02999999999997,FALSE,TRUE
1977,422319B,605.68419924,-0.6002582592024699,5.5049915680744075,-0.017231982560131587,29.68592832,1,53.839999999999975,FALSE,TRUE
1978,422319B,841.30022169,-1.2745102946820566,5.055715415766182,-0.11588456322565666,24.62574305,0,55.410000000000025,FALSE,TRUE
1979,422319B,680.25071869,-0.17833297540803938,5.050568864934517,0.024569134611470145,24.57173653,1,56.839999999999975,FALSE,TRUE
1980,422319B,594.19823302,-0.4077848377399462,2.8715560057854304,0.0032189864662717227,8.44369717,2,58.75999999999999,FALSE,TRUE
1981,422319B,901.68110568,0.007725292408556239,6.978438291118993,0.03987281663990383,51.70445344,1,60.120000000000005,FALSE,TRUE
1982,422319B,700.59602267,1.086271049672789,8.9537535248212,0.10450912777879473,97.55035638,0,61.48000000000002,FALSE,TRUE
1983,422319B,1138.55038605,-1.7290586393772767,11.209296075899125,-0.2230971793090748,180.25427661,0,63.14999999999998,FALSE,TRUE
1984,422319B,798.59248652,-1.4769616117992341,8.482964636606408,-0.15789371731301372,84.6486239,1,64.87,FALSE,TRUE
1985,422319B,703.2143654,-0.9369362645547759,3.5473992939853707,-0.06018521220399897,12.16172582,1,66.35000000000002,FALSE,TRUE
1986,422319B,664.41248591,-0.23307082663197498,1.0248615756384756,0.019742266031057,2.47511596,0,67.61000000000001,FALSE,TRUE
1987,422319B,751.57723757,0.6702305940833702,3.6174259695137034,0.08346870951847263,12.60572976,1,69.31,FALSE,TRUE
1988,422319B,1093.94309205,-1.9623957439540731,12.511050973886674,-0.3016344609323728,246.62354606,3,71.69,FALSE,TRUE
1989,422319B,917.5578999,-0.9901907781821622,9.0715594610191,-0.06800499778494729,100.99233552,0,73.19999999999999,FALSE,TRUE
1990,422319B,786.72993577,-1.3827059770790202,7.986002208182113,-0.13736945202064366,72.4369957,3,74.44999999999999,FALSE,TRUE
1991,422319B,709.65182277,9.447185984282937,8.034630673710275,0.24231748234272477,73.57091267,0,75.69999999999999,FALSE,TRUE
1992,422319B,748.21161392,-0.5316141630885882,6.642781835298767,-0.009641382116586716,45.88563522,1,76.54000000000002,FALSE,TRUE
1993,422319B,498.47468753,-0.4066444711214321,0,0.00333274609488865,1,0,77.20999999999998,FALSE,TRUE
1994,422319B,444.1582442,3.9746410851338614,0.8335796009032814,0.186633542359389,2.12313439,0,78.95999999999998,FALSE,TRUE
1995,422319B,917.57654248,2.200514599925587,NA,0.14592478295574385,NA,100,80.97000000000003,FALSE,FALSE
1996,422319B,1013.78397491,-1.4728423323401976,11.566527484526864,-0.15695824879999953,196.96648385,0,82.74000000000001,FALSE,FALSE
1997,422319B,658.33094256,0.45133422564184134,NA,0.07065200745456157,NA,125,83.88,FALSE,FALSE
1998,422319B,745.22199888,-1.5459016935155663,NA,-0.17411384482027892,NA,165,86.839999999999975,FALSE,FALSE
1999,422319B,950.62618378,1.2429152693260472,8.587580015566664,0.11148912290348356,87.40021779,0,88.54000000000002,FALSE,FALSE
2000,422319B,488.94363833,1.4648651560296844,NA,0.12063592947902613,NA,101,89.70999999999998,FALSE,FALSE
2001,422319B,811.54385818,1.1681638561839223,7.415724202862886,0.10821576334810867,60.07572364,0,91.32,FALSE,FALSE
2002,422319B,534.2259721,0.9769988223894646,NA,0.09935546141644958,NA,140,93.44999999999999,TRUE,FALSE
2003,422319B,698.71137001,0.00639915411385239,NA,0.03976936793094976,NA,254,95.98000000000002,TRUE,FALSE
2004,422319B,766.36741112,2.4381866698369907,NA,0.1527722106403514,NA,33,97.69999999999999,TRUE,FALSE
2005,422319B,644.93083321,0.03589019028468465,0,0.042051937110793025,1,1,99.98000000000002,TRUE,TRUE
2006,422319B,551.69460785,-0.4982694571614954,0,-0.006076447233431037,1,0,102.08999999999997,TRUE,TRUE
2007,422319B,649.25846683,0.044063273065892083,NA,0.04267793701997491,NA,33,104.01999999999998,TRUE,FALSE
2008,422319B,809.45015675,0.43459926363464696,NA,0.06961454411357504,NA,30,105.82999999999998,TRUE,FALSE
2009,422319B,637.92211821,-0.9974275733461428,NA,-0.06909258858333489,NA,14,107.63999999999999,TRUE,FALSE
2010,422319B,1240.11082436,0.15477878039624304,15.350235026249221,0.05088753082333919,451.48058494000003,2,110.10000000000002,FALSE,TRUE
2011,422319B,960.86722904,0.6280476828259256,14.047824152245594,0.08110272303931265,346.25042991,0,111.85000000000002,FALSE,TRUE
2012,422319B,696.09909654,-0.18667983073025063,7.821947793966828,0.02384317833905092,68.7060614,0,114.06,FALSE,TRUE
2013,422319B,866.18708432,0.8094424008953163,14.430205093688226,0.09095375821658613,375.04075377,0,116.74000000000001,FALSE,TRUE
2014,422319B,708.12507353,1.3852574261546846,5.981475204724131,0.11744938155061335,35.84547954,0,118.81,FALSE,TRUE
1959,422321B,1563.93821196,2.462699587001599,NA,0.16811624822066962,NA,365,35.98000000000002,FALSE,FALSE
1960,422321B,748.29430919,-0.3736299949562698,NA,-0.0017669757464575664,NA,366,36.910000000000025,FALSE,FALSE
1961,422321B,1201.0585371500001,0.29336368863226436,NA,0.062431690224634795,NA,365,37.639999999999986,FALSE,FALSE
1962,422321B,1298.4951255400001,-0.6345973498052655,NA,-0.03569429422711412,NA,365,38.44999999999999,FALSE,FALSE
1963,422321B,1189.8520335800001,-0.18328495673537137,NA,0.01937328061386656,NA,365,38.99000000000001,FALSE,FALSE
1964,422321B,1088.10325147,-0.3417040027812792,NA,0.0019699469685530158,NA,366,39.620000000000005,FALSE,FALSE
1965,422321B,1072.40081612,-1.3902322152248816,NA,-0.18676076779334067,NA,365,40.04000000000002,FALSE,FALSE
1966,422321B,698.31626141,-0.8268371801289256,NA,-0.06530264266739372,NA,365,41.370000000000005,FALSE,FALSE
1967,422321B,1590.12926877,-0.7272145147352773,NA,-0.049402436902240554,NA,365,42.18000000000001,FALSE,FALSE
1968,422321B,1139.70487793,-0.10228227530688994,NA,0.027601607987781995,NA,366,43.05000000000001,FALSE,FALSE
1969,422321B,852.84634287,-0.6932142060708464,NA,-0.04425609057206781,NA,365,44.620000000000005,FALSE,FALSE
1970,422321B,924.89268167,1.4963585730793323,NA,0.13289421893082431,NA,365,45.68000000000001,FALSE,FALSE
1971,422321B,1226.38780189,1.0215760520238724,NA,0.10979211647021503,NA,365,46.31999999999999,FALSE,FALSE
1972,422321B,1301.90812733,1.6977499013212292,NA,0.14136260336561457,NA,276,47.45999999999998,FALSE,FALSE
1973,422321B,1133.67479869,-0.548850673155318,13.628877327964965,-0.023831686300793686,271.57150866,0,49.68000000000001,FALSE,TRUE
1974,422321B,1396.36016167,1.150795429084309,18.2979727242293,0.11657001814721013,638.71209277,1,50.19,FALSE,TRUE
1975,422321B,1443.04064857,1.408179951590733,14.876265753754847,0.1289573716283453,348.47177983,0,51.129999999999995,FALSE,TRUE
1976,422321B,1414.7585363800001,0.6143539998177694,19.746321350709376,0.08549040661283058,802.5468216200001,0,52.02999999999997,FALSE,TRUE
1977,422321B,820.18374216,-0.1255132306851081,10.901067875366325,0.025284995679480504,146.82187787,4,53.839999999999975,FALSE,TRUE
1978,422321B,1222.23902031,-0.2680481054543904,11.803240003179797,0.010289181138499859,182.1086891,0,55.410000000000025,FALSE,TRUE
1979,422321B,950.21625918,-0.23623563787798751,12.870002024097072,0.013757834207602349,231.25587779,0,56.839999999999975,FALSE,TRUE
1980,422321B,856.13089321,-0.8610750267957319,10.182114061391577,-0.071069472436176,122.4529691,5,58.75999999999999,FALSE,TRUE
1981,422321B,1228.76666292,0.10749442770974627,12.940885309584626,0.047082082068480635,234.82632465,0,60.120000000000005,FALSE,TRUE
1982,422321B,978.38049194,0.7593443642254294,13.50812681757959,0.09470460072339626,264.84259486,0,61.48000000000002,FALSE,TRUE
1983,422321B,1432.5016277,-1.5472098817618023,15.807958485611286,-0.2346663724049416,415.30590245,2,63.14999999999998,FALSE,TRUE
1984,422321B,1128.24633813,-1.2122344861213974,15.803360549229476,-0.14123757644765245,414.95512012,1,64.87,FALSE,TRUE
1985,422321B,1082.60325239,-0.8475266786287978,12.812559807593923,-0.0687680603228834,228.39123555999998,1,66.35000000000002,FALSE,TRUE
1986,422321B,795.72114058,-0.19881709323839436,8.35635351819532,0.01774608953792467,73.72696417,0,67.61000000000001,FALSE,TRUE
1987,422321B,1322.76992482,-0.4286369964216652,13.103929283943145,-0.008401777196597071,243.18919954,0,69.31,FALSE,TRUE
1988,422321B,1559.64308815,-1.6598364182401664,18.470433058298806,-0.2747544392300257,656.82897924,1,71.69,FALSE,TRUE
1989,422321B,1459.33902343,-0.8385623908826851,19.17406871041584,-0.06725936471429583,734.59219825,0,73.19999999999999,FALSE,TRUE
1990,422321B,1181.08048762,-0.8330555195541862,16.998781415683393,-0.06633803433862528,513.56210515,2,74.44999999999999,FALSE,TRUE
1991,422321B,833.80407823,4.3293969839723205,8.191516366239956,0.21082584803898408,70.16098232,0,75.69999999999999,FALSE,TRUE
1992,422321B,929.53331341,-0.3770219000959578,8.995058402216056,-0.0021688258486480816,88.78304403,1,76.54000000000002,FALSE,TRUE
1993,422321B,803.1536366,0.07432199358011005,6.513664135073994,0.044163750564966575,40.54771395,1,77.20999999999998,FALSE,TRUE
1994,422321B,839.44716742,3.424405007040039,9.404827506340306,0.19308971755533688,99.53413517,1,78.95999999999998,FALSE,TRUE
1995,422321B,999.76584001,1.6327069337026576,9.872906896101709,0.138703484363634,112.92581861000001,0,80.97000000000003,FALSE,TRUE
1996,422321B,1414.90324592,-1.3798535031041994,16.467569293883777,-0.1838723204821246,467.87613368,0,82.74000000000001,FALSE,TRUE
1997,422321B,946.49104584,0.60949952483718,8.40227985969359,0.08517001947131897,74.74327329,0,83.88,FALSE,TRUE
1998,422321B,1058.4942898,-1.1065309981251308,10.641332997613947,-0.1177314484168781,137.65015083,0,86.839999999999975,FALSE,TRUE
