station_id,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_num_curves,q_uncert_n,q_uncert_q10,q_uncert_q10_upper,q_uncert_q10_lower,q_uncert_q50,q_uncert_q50_upper,q_uncert_q50_lower,q_uncert_q90,q_uncert_q90_upper,q_uncert_q90_lower,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index,hdf_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
405263,Goulburn River at U/S of Snake Creek Junction (405263),Murray-Darling Basin,GOULBURN RIVER,No notes,-37.462778,146.247778,-37.550193,146.336779,55,327.6,VIC,n/a,1400,2300,2300,Level 1,405219,0,19750510,20111214,0,3,13339,0.098288462,13.32%,-12.00%,0.467948718,9.67%,-8.90%,2.970420024,6.12%,-5.82%,3.423634,2.734676,0.798764,-0.343776,0.002896,16.962508,1.195652,jja,213.521999,4.093711,djf,1.163732,0.34948,1.797079,1.958648,0.589207,154.162162,4.519794,0.076767,21.311715,7.428571,125.657148,23.345178,0,SILICSED,0.988058167,IGNEOUS,0.011941773,0,0.011941773,0.988058167,0,0,0,0,0,30,40,43,1.212777658,157.8805084,185.3410339,417,1454.289429,868.4549561,1037.289429,37.41,35.3457947,0.8509982,4,0.5787534,0.4416288,0.0296834,0.9674,0.0234,0.0089,0.0002,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01836,0,0,0,0.01873,0,0.00455,0.00814,0.007,0.00072,4e-05,0.24332,0.60058,0.00162,0.09695,0,0.94247,0,0,81.7343445,81.27314,0,0,18.2656803,18.256361,0,0,0,0,35.3457947,0,0,0,0.0190476,0,0,0.4772727,0.2718735,0,0.1359368,0.0875264,0.2430342,0,0,2429.034912,0.0323252,0.2892973,0.4791612,167.8565216,106.6172485,60.1657562,7.8019643,0.8195449,0.5892426,0.7211056,0.6005138,0.3924023,0.2696294,0.3276456,0.5163482,0.7119648,0.961237,0.9544789,0.9397924
405264,Big River at D/S of Frenchman Creek Junction (405264),Murray-Darling Basin,GOULBURN RIVER,No notes,-37.520556,146.076667,-37.557641,146.030098,55,336.5,VIC,n/a,1400,2300,2300,Level 1,405227,0,19750322,20141231,0.000275292498279422,3,13344,0.195538782,12.99%,-11.75%,0.702225854,9.71%,-8.98%,3.151857355,7.27%,-6.85%,4.022475,2.741379,0.681515,-0.386574,0.002588,16.934471,1.203187,jja,206.428586,3.999276,djf,1.30259,0.335326,1.688833,1.942125,0.663682,154.219512,4.379131,0.161642,6.260998,4.98,72.642658,11.649194,0,SILICSED,0.831532288,IGNEOUS,0.1234795,0.044988828,0.1234795,0.831532288,0,0,0,0,0,30,40,43,1.080019998,245.3932343,191.9044952,462,1434.849121,822.3471069,972.849121,31.7,32.6202354,0.8493441,4,0.6341716,0.3793234,0.0302521,0.9139,0.0505,0.0312,0.0044,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00087,0,0,0,0.00645,0,0.00049,0.00105,0.00048,6e-05,0,0.66431,0.30779,0.00028,0.01825,0,0.99063,0.0456117,0.0456117,96.3855743,95.7754745,0,0,3.5688539,3.5551901,0,0,0,0,32.6202354,0,0,0,0.3692308,0.0352941,0,0.4466912,0.2554666,0,0.1277333,0.2623096,0.3031726,0,0,3972.050293,0.0346237,0.3010385,0.4817388,164.8959503,104.5089874,58.1654625,7.8381791,0.8313064,0.5452784,0.7395725,0.6000348,0.3873967,0.2594462,0.318614,0.5121994,0.7067237,0.9620054,0.9826332,0.9999033
405274,Home Creek at Yarck (405274),Murray-Darling Basin,GOULBURN RIVER,No notes,-37.106111,145.605,-37.032024,145.629702,55,181.4,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19770611,20141231,0,3,12632,0.003858842,134.98%,-70.21%,0.035281588,35.44%,-28.02%,0.677458104,13.86%,-12.59%,2.042286,3.12612,1.530696,-0.328957,0,20.728839,1.238414,jja,260.138523,5.708573,djf,0.344948,0.171736,2.446345,0.623535,0.312047,140.763158,1.52093,0.00048,62.596789,8.643382,227.143006,32.437262,0.030325,SILICSED,0.637392273,UNCONSOLDTED,0.279108353,0.279108353,0.083499308,0.637392273,0,0,0,0,0,18,38,69,0.941410021,59.717308,74.0095901,190,661.4904785,353.6557922,471.4904785,13.82,22.4390984,1.0092497,4,0.6868822,0.331018,0.0205068,0.6648,0.1033,0.1389,0.0893,0.0038,0,0,0,0,0,0.5,0.0006,0,0,0,0,0,0.02269,0.69388,0,0,0.01622,0,0,0,0,0,0,0.12794,0.11468,0,0.02406,0,0.26668,0.0661006,0,41.5896721,17.222208,0,0,58.3442497,0.6864002,0,0,0,78.1563034,22.4390984,0,0,0,0.3,0.0470588,0,0.6755515,0.3263098,0.1257735,0.2260416,1.3563558,1.4364578,1,0,1141.223511,0.0633788,0.2929244,0.3931172,114.8438187,73.6945343,77.9548569,3.3975227,0.2802336,0.1916377,0.2405247,0.2354403,0.184208,0.1467578,0.1738394,0.2753066,0.3901706,0.5098682,0.4365342,0.3373302
406208,Campaspe River at Ashborne (406208),Murray-Darling Basin,CAMPASPE RIVER,No notes,-37.387778,144.450556,-37.4192,144.429623,55,37.9,VIC,n/a,1400,2300,2300,Level 1,406213,0,19510101,20141231,4.27789185489391e-05,3,20776,0,n/a,n/a,0.052769921,61.01%,-41.38%,1.292734828,24.59%,-20.21%,2.579647,2.801913,1.086162,-0.333427,0.000602,18.38306,1.240227,jja,233.110658,4.58764,djf,0.513066,0.195876,3.240143,1.111286,0.365933,154.765625,2.157189,0,94.33216,14.305687,217.087412,42.616564,0.289241,SILICSED,0.928385086,IGNEOUS,0.071614957,0,0.071614957,0.928385086,0,0,0,0,0,17.5,44.5,68.5,1.002620624,107.5634537,117.6838303,617,749.9716187,671.0058594,132.9716187,4.39,12.6309462,0.7786978,3,0.5811589,0.5400119,0.0135912,0.4611,0.0395,0.2326,0.2418,0.0249,0,0,0,0,0,1,0,0,0,0,0,0,0.00288,0.13502,0,0,0,0,0,0,0,0,0,0.64992,0.21216,0,0,0,0.86208,0,0,89.0506821,62.7938576,0,0,10.9493198,8.0482845,0,0,0,26.0397053,12.6309462,0,0.6,0,0.0868421,0.1316456,0,0.5605617,0.1462307,0.2626622,0.2044464,10.3909559,22.2230358,1,0.0964467,1305.919556,0.0311836,0.2650527,0.4649619,144.1000977,90.0164337,60.1155472,6.2658048,0.5675679,0.3973365,0.5138411,0.5059716,0.3657267,0.2694169,0.3161345,0.479044,0.6290792,0.7873181,0.7597101,0.6801118
406213,Campaspe River at Redesdale (406213),Murray-Darling Basin,CAMPASPE RIVER,No notes,-37.016111,144.539167,-37.231498,144.522879,55,638,VIC,n/a,1400,2300,2300,Not nested,n/a,1,19750813,20141231,0.000556096204643403,2,12973,0,n/a,n/a,0.018965361,31.05%,-21.31%,0.585738245,9.08%,-7.96%,2.094387,2.954179,1.410522,-0.352344,7.9e-05,19.859686,1.244145,jja,252.568478,5.315696,djf,0.277969,0.133798,2.654025,0.688295,0.33004,148.2,1.282079,0,79.56343,15.428571,233.660419,51.1,0.136806,IGNEOUS,0.663922043,SILICSED,0.273672962,0.062404976,0.663922043,0.273672962,0,0,0,0,0,25.25,48.6333313,59.3333321,0.936429436,59.0592613,82.2199249,215,999.9790649,510.2055359,784.9790649,6.34,75.607605,0.8634104,5,0.3769714,0.3777719,0.0104107,0.5007,0.0709,0.1832,0.1737,0.0411,0.0271,0.0033,0,0,0,1,0,0,0,0,0,0,0.02191,0.76924,0,0.00084,0.00648,0,0,0,1e-05,0,0,0.10905,0.07417,0.0001,0.00975,0.0084,0.19307,0.0289466,0,23.1725311,10.9286938,0,0,76.7599258,5.8958201,0,0,0,81.8160934,75.607605,0,0,0,0.2505494,0.0825397,0,0.693697,0.3470609,0.0755033,0.2112821,18.4908009,1584.296021,0.9068422,0.3289455,1012.331604,0.0395305,0.2523969,0.4159358,128.1516266,82.6608734,70.8926544,3.7577424,0.285147,0.1874157,0.2338939,0.2304376,0.1926824,0.1695643,0.2079908,0.3236313,0.4531374,0.5914061,0.5043537,0.3848106
406214,Axe Creek at Longlea (406214),Murray-Darling Basin,CAMPASPE RIVER,No notes,-36.773889,144.428333,-36.856611,144.337149,55,236.2,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19721207,20141231,0.00149690855841198,5,14165,0,n/a,n/a,0.003810364,246.26%,-89.88%,0.247836579,36.52%,-27.95%,1.58176,3.226027,2.039517,-0.326579,0,20.840988,1.280138,jja,277.811307,6.610185,djf,0.151947,0.093231,3.12775,0.320731,0.252038,158.046512,0.564602,0,97.752346,19.276995,264.997898,52.258216,0.192413,SILICSED,0.843777771,IGNEOUS,0.09580142,0.060420876,0.09580142,0.843777771,0,0,0,0,0,18,38,69,0.881919223,30,60.7384758,174,704.9907227,276.5566101,530.9907227,6.06,30.2387333,0.9681264,5,0.5742098,0.2025082,0.0177662,0.4739,0.0603,0.1819,0.19,0.0521,0.0367,0.0051,0,0,0,0.4,0,0,0,0,0,0,0.00775,0.35848,0,0,0.03717,0,0.0001,0.00091,0.00062,3e-05,0,0.00342,0.39754,0.0002,0.17247,0.0213,0.57363,0,0,58.717144,34.161644,0,0,41.2828522,5.5836363,0,0,0,59.4121819,30.2387333,0,0.6,0,0.5,0.1428571,0,0.5647321,0.2932988,0.8408332,0.567066,34.0899048,2379.309326,1,0.4350438,765.1411133,0.0709091,0.2787901,0.3644427,119.3558121,61.9453125,85.1295776,2.6461432,0.178027,0.1132784,0.1739009,0.1988968,0.1714585,0.1495295,0.17985,0.2613182,0.3451061,0.4008055,0.2653747,0.215246
406224,Mount Pleasant Creek at Runnymede (406224),Murray-Darling Basin,CAMPASPE RIVER,No notes,-36.546389,144.637222,-36.655054,144.692547,55,242.3,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19750705,20141231,0.00956672443674177,1,13340,0,n/a,n/a,0,n/a,n/a,0.014444573,55.77%,-39.12%,1.410859,3.338596,2.366357,-0.253335,0,20.934446,1.302326,jja,284.437433,7.009443,djf,0.071197,0.049907,3.160448,0,0.072742,163.264706,0.087692,0,73.014209,38.08,330.53246,95.066176,0.800098,UNCONSOLDTED,0.527898026,SILICSED,0.395952225,0.527898026,0.059355636,0.395952225,0,0.016793795,0,0,0,37,62,42,0.968645455,51.6320953,93.4821777,143,386.128418,188.6967163,243.128418,2.83,38.5328903,0.8787059,4,0.4626249,0.2378861,0.006723,0.3232,0.016,0.1155,0.2405,0.0827,0.1215,0.1003,0.0003,0,0,0.11,0,0,0,0.0008,0,0,0.43088,0.36148,0,5e-05,0.05878,0,2e-05,0.00098,2e-05,0,0,0.00023,0.07638,0.00022,0.07018,0,0.14701,0.1366092,0.0186234,8.1047516,6.3749895,0,0,91.7089081,1.602644,0,0,0,91.9788818,38.5328903,0,0,0,0.2861111,0.2137931,0,0.72993,0.3995165,0.0007957,0.2001561,0.9178284,2.1434472,0.1137747,0,624.8221436,0.0521149,0.2188349,0.3059482,101.4877777,70.0233917,94.3851624,2.4814596,0.1120094,0.069242,0.1066179,0.123603,0.1301543,0.1323785,0.1880529,0.3190196,0.4524612,0.4802626,0.2353006,0.1410697
407214,Creswick Creek at Clunes (407214),Murray-Darling Basin,LODDON RIVER,No notes,-37.296944,143.789444,-37.409925,143.844562,54,305.7,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19510101,20141231,0,2,21005,0.001525204,n/a,n/a,0.016862872,35.67%,-24.72%,0.559371933,8.54%,-7.73%,1.848201,2.901603,1.569961,-0.287717,0,18.897075,1.225455,jja,250.615219,5.231369,djf,0.212056,0.112973,3.647955,0.629476,0.397157,158.123077,0.961745,0.000733,85.5,19.47331,234.140625,51.318493,0.000257,IGNEOUS,0.593798447,SILICSED,0.340041084,0.050727701,0.593798447,0.340041084,0,0.014954063,0,0,0,20,60,58,0.966577862,64.9479752,56.6767349,308,730.8079224,456.7790222,422.8079224,4.99,41.4875412,0.7798271,4,0.4740728,0.3712927,0.0105058,0.4581,0.0552,0.1712,0.1989,0.0759,0.0402,0.0005,0,0,0,0.65,0.0002,0,0,0,0,0,0.02781,0.67419,0,0.00163,0.00502,0,2e-05,5e-05,0.00019,0,0,0.18852,0.08882,5e-05,0.00773,0.0059,0.28512,0.717315,0,23.4296761,12.6555099,0,0,75.5399628,4.776648,0,0,0,74.4704514,41.4875412,0,0,0,0.4178571,0.1814433,0,0.6356151,0.3655344,0.1046986,0.2351165,16.711277,575.5710449,1,0.2426508,822.5808716,0.0370786,0.2553725,0.4256066,123.403656,79.7037888,70.4478912,3.5198832,0.2911831,0.2011609,0.2453021,0.2511996,0.1936993,0.1551561,0.1857224,0.2841078,0.3851842,0.4995025,0.4441078,0.3883195
407215,Loddon River at Newstead (407215),Murray-Darling Basin,LODDON RIVER,No notes,-37.108889,144.058889,-37.17348,144.184007,55,1027.5,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19750712,20141231,0.00499375780274657,3,13248,0,n/a,n/a,0.02909927,39.68%,-22.14%,0.413410511,11.29%,-9.45%,1.910814,3.028924,1.585149,-0.353339,0,20.298936,1.228507,jja,259.895534,5.718487,djf,0.198503,0.104244,2.640889,0.884558,0.36166,148.8,0.821569,0,52.24404,9.039648,206.888436,42.544503,0.118639,SILICSED,0.703351517,IGNEOUS,0.148680048,0.143849325,0.148680048,0.703351517,0,0.004120185,0,0,0,18,38,69,0.948004877,75.051651,81.1832123,215,852.5147705,416.1818237,637.5147705,7.46,61.2682076,0.740053,5,0.5905717,0.3218455,0.0105016,0.5465,0.1037,0.196,0.1187,0.0234,0.0115,0.0001,0,0,0,0.45,0.0004,0.0008,0,0,0,0,0.00858,0.30523,0,0.0001,0.01197,0,5e-05,7e-05,0.00028,2e-05,0,0.1675,0.43453,0.00023,0.05951,0.0108,0.66177,0,0,65.8756943,41.1216278,0,0,34.1244202,7.4403892,0,0,0,39.9663506,61.2682076,0,0,0,0.55,0.2307692,0,0.5091968,0.2453361,0.1316404,0.1884882,18.0529175,1283.320313,1,0.1190754,958.043396,0.0519206,0.2726213,0.4047642,127.8525314,74.9133377,74.990799,4.1850514,0.3354625,0.22192,0.304797,0.3357961,0.2570456,0.2024972,0.2388762,0.3601641,0.4729948,0.5703317,0.4745118,0.4176043
407220,Bet Bet Creek at Norwood (407220),Murray-Darling Basin,LODDON RIVER,No notes,-36.993611,143.644167,-37.189747,143.554834,54,351,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19730207,20141209,0.00549702244617499,2,19843,0,n/a,n/a,0.012820484,136.82%,-65.45%,0.188598689,31.56%,-25.81%,1.56662,3.051325,1.947712,-0.321117,0,19.803612,1.252364,jja,269.400146,6.131887,djf,0.130087,0.085247,3.308907,0.413289,0.215811,156.6,0.375869,0,51.169129,8.550201,259.85938,40.044444,0.251629,SILICSED,0.492352867,IGNEOUS,0.357907524,0.149739799,0.357907524,0.492352867,0,0,0,0,0,18,38,69,0.948317672,42.6752396,65.0736771,198,615.7205811,311.733551,417.7205811,4.61,56.7034225,0.7148162,4,0.3783022,0.2770548,0.0074155,0.439,0.0396,0.18,0.2292,0.0633,0.0327,0.0161,0,0,0,0.1,0.0006,0,0,0,0,0,0.14704,0.61236,0,0,0.06462,0,0,0.00025,4e-05,0,0,0.00171,0.09737,2e-05,0.07595,0,0.17505,0.2296038,0,31.9075069,12.0204725,0.0382732,0,67.8246231,2.2075748,0,0,0,85.5886841,56.7034225,0,0,0,0.2083333,0.0888889,0,0.7048611,0.365759,0.0159975,0.1908782,1.9986063,3.7447221,0.8121114,0,785.7120361,0.0508798,0.2618248,0.3837393,117.8060226,67.8432999,80.2426605,2.7096956,0.1851075,0.1160002,0.1632719,0.174217,0.15744,0.1391761,0.1702211,0.2578334,0.3545896,0.4350999,0.3218991,0.2413844
407230,Joyces Creek at Strathlea (407230),Murray-Darling Basin,LODDON RIVER,No notes,-37.162222,143.960833,-37.273569,144.013916,55,150.8,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19730112,20141231,0.0182660317046122,2,13864,0,n/a,n/a,0.010609682,91.40%,-59.18%,0.246683024,26.36%,-21.41%,1.832327,2.985569,1.629387,-0.327851,0,20.074638,1.222538,jja,260.278709,5.665175,djf,0.161154,0.087811,3.156711,0.520716,0.255809,147.333333,0.604701,0,69.681225,11.718367,249.891288,47.447005,0.33072,SILICSED,0.507810516,IGNEOUS,0.399208488,0.092981253,0.399208488,0.507810516,0,0,0,0,0,33,62,53,1.144560925,60.7384911,79.8722839,240,699.9320679,399.4685669,459.9320679,6.42,35.6617699,0.6873347,3,0.3964255,0.3512285,0.0129866,0.5305,0.0786,0.1966,0.1522,0.0312,0.0109,0,0,0,0,0.44,0,0,0,0,0,0,0.05805,0.57685,0,0,0.02428,0,0,0.00097,9e-05,0,0,0.1262,0.17811,0,0.03547,0,0.33978,0.5776631,0.0097918,35.2913437,19.4014626,0,0,64.0329742,4.6107802,0,0,0,66.8881912,35.6617699,0,0,0,0.1,0.0197531,0,0.6683257,0.3075259,0,0.153763,2.78824,4.7433147,1,0,878.0092163,0.0392209,0.2439596,0.4012589,119.2998657,78.1704025,75.5957718,3.8323476,0.2879395,0.1950325,0.2538258,0.285679,0.2267794,0.1784401,0.2165541,0.3330396,0.4494846,0.5641315,0.4679829,0.38001
407253,Piccaninny Creek at Minto (407253),Murray-Darling Basin,LODDON RIVER,No notes,-36.452222,144.468889,-36.6366,144.401445,55,679.5,VIC,n/a,1400,2300,2300,Not nested,n/a,0,19731129,20141231,0.0418443496801706,2,14799,0.000714853,n/a,n/a,0.021510228,26.38%,-20.37%,0.138183723,13.55%,-11.78%,1.325442,3.349884,2.527372,-0.272253,0,20.710148,1.293637,jja,288.259838,7.272813,djf,0.104941,0.077359,2.38465,0.562996,0.252579,147.357143,0.338249,0,27.609649,4.01107,181.736005,15.354077,0.083102,SILICSED,0.626265182,UNCONSOLDTED,0.349917946,0.349917946,0.00119692,0.626265182,0,0.022619336,0,0,0,32.2761612,61.9563942,46.055233,0.859239084,30,75.056572,124,439.2096558,176.6784515,315.2096558,1.92,81.980957,0.8339636,4,0.3547471,0.1922291,0.0039644,0.2398,0.0091,0.0857,0.1763,0.0775,0.0961,0.1307,0.1849,0,0,0.09,0.0015,0.0017,0,0.00317,0.00038,0,0.17966,0.22575,0,0.00018,0.05579,0,0.00065,0.00545,0.00324,0.00054,0,0,0.1598,0.0111,0.28594,0.0652,0.45684,0.1415666,0.0140396,34.4887505,22.893734,0.2362498,0.0772068,65.0632706,10.719676,0,0,0,64.8046722,81.980957,0,0,0,0.0677249,0.0432099,0,0.6724397,0.406175,0.797805,0.60199,100.7510986,2558.578125,0.6514819,0.1865111,557.6084595,0.0691231,0.248522,0.3160009,109.7875977,56.1571465,93.364357,2.4724567,0.1419096,0.0898531,0.1454492,0.1698637,0.1567264,0.1405025,0.1801904,0.2822348,0.3760944,0.3994343,0.2236551,0.1739954
408200,Avoca River at Coonooer (408200),Murray-Darling Basin,AVOCA RIVER,No notes,-36.438056,143.298333,-36.804313,143.433625,54,2677.9,VIC,n/a,1400,2300,2300,Not nested,n/a,1,19641229,20140921,0.0536776040519709,1,14244,0.001045566,109.02%,-58.02%,0.007431233,65.53%,-42.98%,0.13817693,32.62%,-25.89%,1.386219,3.197956,2.306963,-0.344938,0,20.803605,1.259762,jja,283.185104,7.027134,djf,0.020366,0.014528,3.98326,0.324357,0.135814,147.98,0.035502,0,31.278608,7.626943,285.098566,69.518135,0.12031,SILICSED,0.484470978,UNCONSOLDTED,0.377705803,0.377705803,0.077107949,0.484470978,0,0.060534167,0,0,0,41.6774178,62,37.3225822,0.913919145,34.4098015,65.0923309,152,783.6311646,253.0708923,631.6311646,4.82,132.4187317,0.877921,5,0.44199,0.1759693,0.0048623,0.3751,0.0263,0.13,0.1957,0.0813,0.0876,0.069,0.035,0,0,0.27,0.0006,0.0002,0,0,0,0,0.24845,0.32193,0,5e-05,0.09061,0,1e-05,0.00864,0.0007,0.00012,0.0002,0.00963,0.11339,0.00136,0.2026,0.0015,0.32698,0.0518961,0,33.0418663,16.6187553,0.2677092,0,66.4970016,4.3807902,0,0,0.0005772,78.5962372,132.4187317,0.1,0,0,0.2986111,0.0502392,0,0.7864832,0.3384371,0.0664767,0.2024569,1.9737422,510.4574585,0.1532146,0.0061175,675.0946045,0.0623679,0.2606295,0.3498274,115.040535,59.3403931,88.0025558,2.5897214,0.1619252,0.0928669,0.1522501,0.1729885,0.1598178,0.1448982,0.185447,0.2869047,0.3821415,0.4101861,0.2527249,0.1955283
408202,Avoca River at Amphitheatre (408202),Murray-Darling Basin,AVOCA RIVER,No notes,-37.181944,143.405556,-37.24945,143.395498,54,76.6,VIC,n/a,1400,2300,2300,Level 1,408200,0,19661103,20141231,0.0025012790631573,7,16434,0,n/a,n/a,0.027415405,84.33%,-53.83%,0.255877285,26.29%,-22.04%,1.667929,2.984784,1.789515,-0.314062,0,19.093336,1.242701,jja,261.101134,5.740292,djf,0.150251,0.090929,2.830411,0.637352,0.32009,150.816327,0.531592,0,37.676098,5.535168,199.808215,23.9975,0.147946,SILICSED,0.582765236,UNCONSOLDTED,0.223255291,0.223255291,0.19397953,0.582765236,0,0,0,0,0,18,38,69,0.937883541,56.0380173,67.8114014,275,783.6311646,398.3177185,508.6311646,11.74,17.08288,0.8005283,3,0.6000316,0.2438396,0.029829,0.6188,0.0747,0.1585,0.1201,0.0262,0.0017,0,0,0,0,0.73,0,0,0,0,0,0,0.027,0.69486,0,0,0.03657,0,0,0,5e-05,0,0,0.14521,0.07155,5e-05,0.02471,0,0.24152,0,0,70.8829727,15.0723429,0,0,29.1170235,1.9663494,0,0,0,80.4467773,17.08288,0,0,0,0.4,0.1365854,1,0.6293436,0.3405121,0.0048587,0.1726854,1.1105797,1.402343,0.4539694,0,768.4021606,0.0507182,0.280783,0.4143361,123.8375931,71.4187164,74.085022,3.6887074,0.3099734,0.1832582,0.2906477,0.298606,0.2315976,0.1833657,0.2156599,0.3156531,0.4095191,0.4821814,0.4064782,0.3696095
410057,Goobarragandra River at Lacmalac (410057),Murray-Darling Basin,MURRUMBIDGEE RIVER,No notes,-35.33,148.348889,-35.422291,148.48241,55,664.7,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19570525,20141231,0.000332699619771863,9,4756,0.256519482,12.19%,-10.98%,0.739960132,10.26%,-9.40%,2.747713254,9.09%,-8.41%,3.289545,3.159706,0.96053,-0.299064,0.004243,21.280238,1.271357,jja,243.951711,5.101231,mam,1.092191,0.33705,1.896624,1.718438,0.67106,165.603448,3.354849,0.132609,3.768328,1.778689,47.668485,11.9869,0,IGNEOUS,0.965341492,METAMORPH,0.034463139,0,0.965341492,0.00019464,0,0,0.034463139,0,0,18.5625,56.25,65.625,1.396275575,252.951767,169.5355225,302,1716.206299,941.0384521,1414.206299,24.44,49.5695457,0.8918395,5,0.5882797,0.453208,0.0285995,0.8634,0.0839,0.0482,0.0045,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00059,0.02084,0,0,0.00332,0,5e-05,0.00038,8e-05,1e-05,0,0.52473,0.43907,9e-05,0.01084,0,0.97473,0.19301,0.19301,78.4268417,63.4482803,0.3113498,0.3089911,21.0263233,17.4964371,0.0423704,0.0423704,0,18.5108376,49.5695457,0,0,0,0.2,0.0888889,1,0.618171,0.095727,0.4133791,0.2545531,0.1386947,3.4664607,9.43e-05,0,2616.223389,0.0471948,0.2663693,0.3891422,139.3850403,96.9825363,80.6062775,8.1755323,0.7656947,0.487645,0.6885069,0.651852,0.4878899,0.380602,0.4446619,0.6364857,0.8239158,1.00782,0.9331293,0.8789059
410061,Adelong Creek at Batlow Road (410061),Murray-Darling Basin,MURRUMBIDGEE RIVER,No notes,-35.332222,148.069167,-35.44078,148.098348,55,146.6,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19510101,20141231,0.0190793976728268,5,12754,0.11635,10.67%,-9.05%,0.377747271,14.83%,-11.79%,1.213764666,9.88%,-8.23%,2.854351,3.342534,1.171031,-0.334392,0.000233,22.083971,1.285637,jja,256.203969,5.668734,djf,0.706594,0.243596,1.867514,1.211246,0.563317,152.261538,2.122366,0.062067,9.9715,2.122034,62.919211,15.36965,0.000349,IGNEOUS,0.563561249,METAMORPH,0.43643856,0,0.563561249,0,0,0,0.43643856,0,0,13.875,58.25,75.375,1.110273303,174.001709,120.8227158,357,999.6032104,639.1488647,642.6032104,16.83,30.9639988,0.8670747,3,0.4429364,0.4477465,0.0210792,0.7916,0.1241,0.0744,0.0099,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00077,0.42278,0,0,6e-05,0,0,0,0,0,0,0.42731,0.13841,0,0.01069,0,0.57641,0,0,73.006546,13.035491,0,0,26.993433,2.0681078,0,0,0,84.8963776,30.9639988,0,0,0,0.225,0.0242424,0,0.5481696,0.3600725,0.061148,0.2106103,1.4210958,187.022934,0.6349883,0.0008523,2288.384766,0.0713228,0.304551,0.3889091,131.3586884,88.5506287,80.2144699,6.0005975,0.495471,0.3065544,0.4650654,0.4741934,0.3743305,0.2951936,0.3453878,0.4947773,0.6518723,0.7902403,0.6746072,0.6452777
